dateFightCard,eventNameFightCard,locationFightCard,fighter1Name,fighter1Url,fighter1Result,fighter2Name,fighter2Url,fighter2Result,fightMethodResult,fightRound,time
01/21/2022,awka championship 2 - amateur,-Quito; Ecuador-,kevin morales,https://www.sherdog.com/fighter/Kevin-Morales-399988,win,lenin lima,https://www.sherdog.com/fighter/Lenin-Lima-389640,None,None,None,None
01/21/2022,awka championship 2 - amateur,-Quito; Ecuador-,michael estrada,https://www.sherdog.com/fighter/Michael-Estrada-368479,win,jose benavides,https://www.sherdog.com/fighter/Jose-Benavides-399977,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,shaj haque,https://www.sherdog.com/fighter/Michael-Estrada-368479,W,igor wojtas,https://www.sherdog.com/fighter/Jose-Benavides-399977,L,ko,4,94
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,mantas kondratavicius,https://www.sherdog.com/fighter/Mantas-Kondratavicius-310159,win,jack comby,https://www.sherdog.com/fighter/Jack-Comby-279389,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,liam mccracken,https://www.sherdog.com/fighter/Liam-McCracken-196501,win,matthieu moya,https://www.sherdog.com/fighter/Matthieu-Moya-255929,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,sami hoque,https://www.sherdog.com/fighter/Sami-Hoque-349477,win,luke richardson,https://www.sherdog.com/fighter/Luke-Richardson-351391,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,adam todd,https://www.sherdog.com/fighter/Adam-Todd-400332,win,anus nfaou,https://www.sherdog.com/fighter/Anus-Nfaou-385779,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,kayne holmes,https://www.sherdog.com/fighter/Kayne-Holmes-319227,win,adam battley,https://www.sherdog.com/fighter/Adam-Battley-239279,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,dylan cuthbert,https://www.sherdog.com/fighter/Dylan-Cuthbert-400331,win,amaan qayyum,https://www.sherdog.com/fighter/Amaan-Qayyum-394095,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,stephen hume,https://www.sherdog.com/fighter/Stephen-Hume-391510,win,glen jardine,https://www.sherdog.com/fighter/Glen-Jardine-278969,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,jamal raja,https://www.sherdog.com/fighter/Jamal-Raja-250493,win,tony dodds,https://www.sherdog.com/fighter/Tony-Dodds-286075,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,greg breckenridge,https://www.sherdog.com/fighter/Greg-Breckenridge-307611,win,yousif kadoum,https://www.sherdog.com/fighter/Yousif-Kadoum-400330,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,charlie bolton,https://www.sherdog.com/fighter/Charlie-Bolton-400329,win,sam curry,https://www.sherdog.com/fighter/Sam-Curry-388452,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,neil johnson,https://www.sherdog.com/fighter/Neil-Johnson-351979,win,todd milne,https://www.sherdog.com/fighter/Todd-Milne-289257,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,paul lally,https://www.sherdog.com/fighter/Paul-Lally-400328,win,joel storey,https://www.sherdog.com/fighter/Joel-Storey-395988,None,None,None,None
01/22/2022,afc - almighty fighting championship 22,-Rainton Arena; Houghton-le-Spring; England-,nicola knight,https://www.sherdog.com/fighter/Nicola-Knight-305167,win,michaela petaroudi,https://www.sherdog.com/fighter/Michaela-Petaroudi-400327,None,None,None,None
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,francis ngannou,https://www.sherdog.com/fighter/Nicola-Knight-305167,W,ciryl gane,https://www.sherdog.com/fighter/Michaela-Petaroudi-400327,L,decision (unanimous),5,300
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,deiveson figueiredo,https://www.sherdog.com/fighter/Deiveson-Figueiredo-110485,win,brandon moreno,https://www.sherdog.com/fighter/Brandon-Moreno-80173,None,None,None,None
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,michel pereira,https://www.sherdog.com/fighter/Michel-Pereira-135705,win,andre fialho,https://www.sherdog.com/fighter/Andre-Fialho-188171,None,None,None,None
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,said nurmagomedov,https://www.sherdog.com/fighter/Said-Nurmagomedov-103961,win,cody stamann,https://www.sherdog.com/fighter/Cody-Stamann-61896,None,None,None,None
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,michael morales,https://www.sherdog.com/fighter/Michael-Morales-268041,win,trevin giles,https://www.sherdog.com/fighter/Trevin-Giles-111237,None,None,None,None
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,victor henry,https://www.sherdog.com/fighter/Victor-Henry-52195,win,raoni barcelos,https://www.sherdog.com/fighter/Raoni-Barcelos-94587,None,None,None,None
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,jack della maddalena,https://www.sherdog.com/fighter/Jack-Della-Maddalena-208155,win,pete rodriguez,https://www.sherdog.com/fighter/Pete-Rodriguez-261813,None,None,None,None
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,tony gravely,https://www.sherdog.com/fighter/Tony-Gravely-210575,win,saimon oliveira,https://www.sherdog.com/fighter/Saimon-Oliveira-156991,None,None,None,None
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,matt frevola,https://www.sherdog.com/fighter/Matt-Frevola-100247,win,genaro valdez,https://www.sherdog.com/fighter/Genaro-Valdez-227047,None,None,None,None
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,vanessa demopoulos,https://www.sherdog.com/fighter/Vanessa-Demopoulos-118775,win,silvana gomez juarez,https://www.sherdog.com/fighter/Silvana-Gomez-Juarez-69518,None,None,None,None
01/22/2022,ufc 270 - ngannou vs. gane,-Honda Center; Anaheim; California; United States-,jasmine jasudavicius,https://www.sherdog.com/fighter/Jasmine-Jasudavicius-311001,win,kay hansen,https://www.sherdog.com/fighter/Kay-Hansen-270021,None,None,None,None
04/2/2022,pmmac - premier mma championship 18,-United States-,derik overstreet,https://www.sherdog.com/fighter/Jasmine-Jasudavicius-311001,,dylan budka,https://www.sherdog.com/fighter/Kay-Hansen-270021,,None,None,None
01/22/2022,sf 48 - stellar fights 48,-Delaware State Fairgrounds - Exhibit Hall; Harrington; Delaware; United States-,taylor mcmahan,https://www.sherdog.com/fighter/Jasmine-Jasudavicius-311001,W,thomas salmon,https://www.sherdog.com/fighter/Kay-Hansen-270021,L,ko,1,44
01/22/2022,sf 48 - stellar fights 48,-Delaware State Fairgrounds - Exhibit Hall; Harrington; Delaware; United States-,eric chase,https://www.sherdog.com/fighter/Eric-Chase-346415,win,pete mattocia,https://www.sherdog.com/fighter/Pete-Mattocia-306111,None,None,None,None
01/22/2022,sf 48 - stellar fights 48,-Delaware State Fairgrounds - Exhibit Hall; Harrington; Delaware; United States-,james mullens,https://www.sherdog.com/fighter/James-Mullens-363021,win,eric urgiles,https://www.sherdog.com/fighter/Eric-Urgiles-363027,None,None,None,None
01/22/2022,sf 48 - stellar fights 48,-Delaware State Fairgrounds - Exhibit Hall; Harrington; Delaware; United States-,dawa tsering,https://www.sherdog.com/fighter/Dawa-Tsering-388406,win,andrew heo,https://www.sherdog.com/fighter/Andrew-Heo-400383,None,None,None,None
01/22/2022,sf 48 - stellar fights 48,-Delaware State Fairgrounds - Exhibit Hall; Harrington; Delaware; United States-,fathy elsony,https://www.sherdog.com/fighter/Fathy-Elsony-400381,win,william brown,https://www.sherdog.com/fighter/William-Brown-400382,None,None,None,None
01/22/2022,sf 48 - stellar fights 48,-Delaware State Fairgrounds - Exhibit Hall; Harrington; Delaware; United States-,lewis bruton,https://www.sherdog.com/fighter/Lewis-Bruton-291689,win,lumison jean,https://www.sherdog.com/fighter/Lumison-Jean-316489,None,None,None,None
01/22/2022,sf 48 - stellar fights 48,-Delaware State Fairgrounds - Exhibit Hall; Harrington; Delaware; United States-,deon jackson,https://www.sherdog.com/fighter/Deon-Jackson-400379,win,chris dramis,https://www.sherdog.com/fighter/Chris-Dramis-400380,None,None,None,None
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,murodbek choriev,https://www.sherdog.com/fighter/Deon-Jackson-400379,W,richard moad,https://www.sherdog.com/fighter/Chris-Dramis-400380,L,tko (strikes),1,72
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,kayde burton,https://www.sherdog.com/fighter/Kayde-Burton-386087,win,cody johanningsmeier,https://www.sherdog.com/fighter/Cody-Johanningsmeier-381046,None,None,None,None
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,james floyd,https://www.sherdog.com/fighter/James-Floyd-200469,win,isaac dancy,https://www.sherdog.com/fighter/Isaac-Dancy-381051,None,None,None,None
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,trevor dukeman,https://www.sherdog.com/fighter/Trevor-Dukeman-386218,win,adrian calderon,https://www.sherdog.com/fighter/Adrian-Calderon-400408,None,None,None,None
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,richard menconi,https://www.sherdog.com/fighter/Richard-Menconi-400407,win,garyn kickhaefer,https://www.sherdog.com/fighter/Garyn-Kickhaefer-396764,None,None,None,None
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,mikey griggs,https://www.sherdog.com/fighter/Mikey-Griggs-368950,win,juan espinoza,https://www.sherdog.com/fighter/Juan-Espinoza-368923,None,None,None,None
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,chris armstrong,https://www.sherdog.com/fighter/Chris-Armstrong-386219,win,chris burnam,https://www.sherdog.com/fighter/Chris-Burnam-400406,None,None,None,None
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,sam mosshart,https://www.sherdog.com/fighter/Sam-Mosshart-400404,win,mitch masten,https://www.sherdog.com/fighter/Mitch-Masten-400405,None,None,None,None
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,cole horton,https://www.sherdog.com/fighter/Cole-Horton-400402,win,nathan polhill,https://www.sherdog.com/fighter/Nathan-Polhill-400403,None,None,None,None
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,travis gerard,https://www.sherdog.com/fighter/Travis-Gerard-383764,win,josue cortes,https://www.sherdog.com/fighter/Josue-Cortes-395357,None,None,None,None
01/22/2022,knuckled up promotions - fight show 7,-Brookfield; Missouri; United States-,lake mider,https://www.sherdog.com/fighter/Lake-Mider-400400,win,andrew minter,https://www.sherdog.com/fighter/Andrew-Minter-400401,None,None,None,None
01/22/2022,shamrock fc - shamrock 335,-Ameristar Casino; St. Charles; Missouri; United States-,josh augustine,https://www.sherdog.com/fighter/Lake-Mider-400400,W,thomas thatcher,https://www.sherdog.com/fighter/Andrew-Minter-400401,L,tko (punches),1,86
01/22/2022,shamrock fc - shamrock 335,-Ameristar Casino; St. Charles; Missouri; United States-,tavae lewis,https://www.sherdog.com/fighter/Tavae-Lewis-260247,win,josh weston,https://www.sherdog.com/fighter/Josh-Weston-120035,None,None,None,None
01/22/2022,shamrock fc - shamrock 335,-Ameristar Casino; St. Charles; Missouri; United States-,trevon crawford,https://www.sherdog.com/fighter/Trevon-Crawford-254731,win,kevin mueller,https://www.sherdog.com/fighter/Kevin-Mueller-254683,None,None,None,None
01/22/2022,shamrock fc - shamrock 335,-Ameristar Casino; St. Charles; Missouri; United States-,aaron schlosser,https://www.sherdog.com/fighter/Aaron-Schlosser-290309,win,pat grzywacz,https://www.sherdog.com/fighter/Pat-Grzywacz-395543,None,None,None,None
01/22/2022,shamrock fc - shamrock 335,-Ameristar Casino; St. Charles; Missouri; United States-,jose intriago,https://www.sherdog.com/fighter/Jose-Intriago-389404,win,arnez ferguson,https://www.sherdog.com/fighter/Arnez-Ferguson-400399,None,None,None,None
01/22/2022,shamrock fc - shamrock 335,-Ameristar Casino; St. Charles; Missouri; United States-,stanton ketcherside,https://www.sherdog.com/fighter/Stanton-Ketcherside-400397,win,jerry ing,https://www.sherdog.com/fighter/Jerry-Ing-400398,None,None,None,None
01/22/2022,shamrock fc - shamrock 335,-Ameristar Casino; St. Charles; Missouri; United States-,herman rich,https://www.sherdog.com/fighter/Herman-Rich-394308,win,dalton viglasky,https://www.sherdog.com/fighter/Dalton-Viglasky-400396,None,None,None,None
01/22/2022,shamrock fc - shamrock 335,-Ameristar Casino; St. Charles; Missouri; United States-,joseph murphy,https://www.sherdog.com/fighter/Joseph-Murphy-374423,win,alec reid,https://www.sherdog.com/fighter/Alec-Reid-389402,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,perry stargel,https://www.sherdog.com/fighter/Joseph-Murphy-374423,W,armus guyton,https://www.sherdog.com/fighter/Alec-Reid-389402,L,decision (unanimous),3,300
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,maltese tally,https://www.sherdog.com/fighter/Maltese-Tally-250565,win,leando banks,https://www.sherdog.com/fighter/Leando-Banks-54747,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,pedro gutierrez iii,https://www.sherdog.com/fighter/Pedro-Gutierrez-III-310677,win,clay raider,https://www.sherdog.com/fighter/Clay-Raider-258339,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,tristin canada,https://www.sherdog.com/fighter/Tristin-Canada-299439,win,quentin campbell,https://www.sherdog.com/fighter/Quentin-Campbell-355045,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,darian padgett,https://www.sherdog.com/fighter/Darian-Padgett-394997,win,jeremy o'kane,https://www.sherdog.com/fighter/Jeremy-OKane-338489,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,steven cornett,https://www.sherdog.com/fighter/Steven-Cornett-399034,win,jon uitvlugt,https://www.sherdog.com/fighter/Jon-Uitvlugt-399194,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,jaxson barlow,https://www.sherdog.com/fighter/Jaxson-Barlow-360891,win,elijah abels,https://www.sherdog.com/fighter/Elijah-Abels-399193,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,ty wildmo,https://www.sherdog.com/fighter/Ty-Wildmo-307297,win,austin striggle,https://www.sherdog.com/fighter/Austin-Striggle-394995,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,chris henhawk,https://www.sherdog.com/fighter/Chris-Henhawk-390868,win,greg ruby,https://www.sherdog.com/fighter/Greg-Ruby-258119,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,beau turnblom,https://www.sherdog.com/fighter/Beau-Turnblom-386166,win,chris stanford,https://www.sherdog.com/fighter/Chris-Stanford-352487,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,santiago orta jr.,https://www.sherdog.com/fighter/Santiago-Orta-Jr-381903,win,duncan murphy,https://www.sherdog.com/fighter/Duncan-Murphy-366145,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,abe alsaghir,https://www.sherdog.com/fighter/Abe-Alsaghir-398889,win,paul oney,https://www.sherdog.com/fighter/Paul-Oney-399192,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,joseph oliver,https://www.sherdog.com/fighter/Joseph-Oliver-399190,win,charles coburn,https://www.sherdog.com/fighter/Charles-Coburn-399191,None,None,None,None
01/22/2022,b2 fighting series 144 - indiana,-Grand Wayne Center; Fort Wayne; Indiana; United States-,bobby kelley,https://www.sherdog.com/fighter/Bobby-Kelley-381913,win,keegan green,https://www.sherdog.com/fighter/Keegan-Green-399189,None,None,None,None
01/22/2022,fen 38 - lotos fight night,-Ostrow Arena; Ostrow Wielkopolski; Poland-,michal andryszak,https://www.sherdog.com/fighter/Bobby-Kelley-381913,W,evgeniy golub,https://www.sherdog.com/fighter/Keegan-Green-399189,L,tko (punches),1,54
01/22/2022,fen 38 - lotos fight night,-Ostrow Arena; Ostrow Wielkopolski; Poland-,kamil kraska,https://www.sherdog.com/fighter/Kamil-Kraska-248247,win,tato primera,https://www.sherdog.com/fighter/Tato-Primera-143061,None,None,None,None
01/22/2022,fen 38 - lotos fight night,-Ostrow Arena; Ostrow Wielkopolski; Poland-,katerina shakalova,https://www.sherdog.com/fighter/Katerina-Shakalova-335257,win,yulia kutsenko,https://www.sherdog.com/fighter/Yulia-Kutsenko-246125,None,None,None,None
01/22/2022,fen 38 - lotos fight night,-Ostrow Arena; Ostrow Wielkopolski; Poland-,jacek jedraszczyk,https://www.sherdog.com/fighter/Jacek-Jedraszczyk-154427,win,patryk bogdan,https://www.sherdog.com/fighter/Patryk-Bogdan-399076,None,None,None,None
01/22/2022,fen 38 - lotos fight night,-Ostrow Arena; Ostrow Wielkopolski; Poland-,wojciech kawa,https://www.sherdog.com/fighter/Wojciech-Kawa-348571,win,kamil mosgalik,https://www.sherdog.com/fighter/Kamil-Mosgalik-154509,None,None,None,None
01/22/2022,fen 38 - lotos fight night,-Ostrow Arena; Ostrow Wielkopolski; Poland-,giorgi esiava,https://www.sherdog.com/fighter/Giorgi-Esiava-275417,win,mateusz rajewski,https://www.sherdog.com/fighter/Mateusz-Rajewski-154461,None,None,None,None
01/22/2022,fen 38 - lotos fight night,-Ostrow Arena; Ostrow Wielkopolski; Poland-,kamil wojciechowski,https://www.sherdog.com/fighter/Kamil-Wojciechowski-227641,win,kornel zapadka,https://www.sherdog.com/fighter/Kornel-Zapadka-47186,None,None,None,None
01/22/2022,fen 38 - lotos fight night,-Ostrow Arena; Ostrow Wielkopolski; Poland-,mateusz olech,https://www.sherdog.com/fighter/Mateusz-Olech-343145,win,jacek kujtkowski,https://www.sherdog.com/fighter/Jacek-Kujtkowski-399075,None,None,None,None
01/22/2022,fen 38 - lotos fight night,-Ostrow Arena; Ostrow Wielkopolski; Poland-,jakub owczarek,https://www.sherdog.com/fighter/Jakub-Owczarek-300053,win,igor terlecki,https://www.sherdog.com/fighter/Igor-Terlecki-394250,None,None,None,None
01/22/2022,usa karate promotions - fight night 3,-Newburgh; New York; United States-,jordan scromm,https://www.sherdog.com/fighter/Jakub-Owczarek-300053,W,dominick carey,https://www.sherdog.com/fighter/Igor-Terlecki-394250,L,submission,3,159
01/22/2022,usa karate promotions - fight night 3,-Newburgh; New York; United States-,tayvonne thomas,https://www.sherdog.com/fighter/Tayvonne-Thomas-397067,win,gage looby,https://www.sherdog.com/fighter/Gage-Looby-342867,None,None,None,None
01/22/2022,usa karate promotions - fight night 3,-Newburgh; New York; United States-,brandon sanchez,https://www.sherdog.com/fighter/Brandon-Sanchez-400378,win,nestor yuja,https://www.sherdog.com/fighter/Nestor-Yuja-400377,None,None,None,None
01/22/2022,usa karate promotions - fight night 3,-Newburgh; New York; United States-,quentin pasley,https://www.sherdog.com/fighter/Quentin-Pasley-400375,win,hunter nuneswales,https://www.sherdog.com/fighter/Hunter-Nuneswales-400376,None,None,None,None
01/22/2022,usa karate promotions - fight night 3,-Newburgh; New York; United States-,shane myles,https://www.sherdog.com/fighter/Shane-Myles-400373,win,angel otty,https://www.sherdog.com/fighter/Angel-Otty-400374,None,None,None,None
01/22/2022,usa karate promotions - fight night 3,-Newburgh; New York; United States-,xavier bass,https://www.sherdog.com/fighter/Xavier-Bass-400372,win,lee mchugh,https://www.sherdog.com/fighter/Lee-McHugh-396340,None,None,None,None
01/22/2022,usa karate promotions - fight night 3,-Newburgh; New York; United States-,matt nicholas,https://www.sherdog.com/fighter/Matt-Nicholas-400370,win,ben ellougan,https://www.sherdog.com/fighter/Ben-Ellougan-400371,None,None,None,None
01/22/2022,usa karate promotions - fight night 3,-Newburgh; New York; United States-,jack fauci,https://www.sherdog.com/fighter/Jack-Fauci-400368,win,john powers,https://www.sherdog.com/fighter/John-Powers-400369,None,None,None,None
01/22/2022,usa karate promotions - fight night 3,-Newburgh; New York; United States-,jacob cortigrano,https://www.sherdog.com/fighter/Jacob-Cortigrano-400366,win,cody whitfield,https://www.sherdog.com/fighter/Cody-Whitfield-400367,None,None,None,None
01/22/2022,usa karate promotions - fight night 3,-Newburgh; New York; United States-,stephen persaud,https://www.sherdog.com/fighter/Stephen-Persaud-400364,win,matt davis,https://www.sherdog.com/fighter/Matt-Davis-400365,None,None,None,None
01/22/2022,secc,-ABBA Shrine Center; Mobile; Alabama; United States-,mark kolker,https://www.sherdog.com/fighter/Stephen-Persaud-400364,W,logan crosby,https://www.sherdog.com/fighter/Matt-Davis-400365,L,submission (shoulder choke),1,32
01/22/2022,secc,-ABBA Shrine Center; Mobile; Alabama; United States-,will williams,https://www.sherdog.com/fighter/Will-Williams-400395,win,timothy crabtree,https://www.sherdog.com/fighter/Timothy-Crabtree-384837,None,None,None,None
01/22/2022,secc,-ABBA Shrine Center; Mobile; Alabama; United States-,tyler boutwell,https://www.sherdog.com/fighter/Tyler-Boutwell-400393,win,kepley witt,https://www.sherdog.com/fighter/Kepley-Witt-400394,None,None,None,None
01/22/2022,secc,-ABBA Shrine Center; Mobile; Alabama; United States-,gage thibodaux,https://www.sherdog.com/fighter/Gage-Thibodaux-381463,win,james lambert,https://www.sherdog.com/fighter/James-Lambert-400392,None,None,None,None
01/22/2022,secc,-ABBA Shrine Center; Mobile; Alabama; United States-,dominic dorsa,https://www.sherdog.com/fighter/Dominic-Dorsa-400390,win,ryan davis,https://www.sherdog.com/fighter/Ryan-Davis-400391,None,None,None,None
01/22/2022,secc,-ABBA Shrine Center; Mobile; Alabama; United States-,brandon wells,https://www.sherdog.com/fighter/Brandon-Wells-400389,win,charles williams,https://www.sherdog.com/fighter/Charles-Williams-400388,None,None,None,None
01/22/2022,secc,-ABBA Shrine Center; Mobile; Alabama; United States-,hunter james,https://www.sherdog.com/fighter/Hunter-James-375821,win,kehon dowling,https://www.sherdog.com/fighter/Kehon-Dowling-362733,None,None,None,None
01/22/2022,secc,-ABBA Shrine Center; Mobile; Alabama; United States-,matt brown,https://www.sherdog.com/fighter/Matt-Brown-378796,win,logan booker,https://www.sherdog.com/fighter/Logan-Booker-400387,None,None,None,None
01/22/2022,secc,-ABBA Shrine Center; Mobile; Alabama; United States-,robert pierce,https://www.sherdog.com/fighter/Robert-Pierce-400385,win,jason fairley,https://www.sherdog.com/fighter/Jason-Fairley-400386,None,None,None,None
01/22/2022,secc,-ABBA Shrine Center; Mobile; Alabama; United States-,hunter noble,https://www.sherdog.com/fighter/Hunter-Noble-388992,win,logan guillory,https://www.sherdog.com/fighter/Logan-Guillory-400384,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,josh zuckerman,https://www.sherdog.com/fighter/Hunter-Noble-388992,W,jesus hernandez,https://www.sherdog.com/fighter/Logan-Guillory-400384,L,ko,3,0
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,anthony saeger,https://www.sherdog.com/fighter/Anthony-Saeger-372587,win,nelton marsh,https://www.sherdog.com/fighter/Nelton-Marsh-205423,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,josh zuckerman,https://www.sherdog.com/fighter/Josh-Zuckerman-183055,win,adrian perez,https://www.sherdog.com/fighter/Adrian-Perez-362615,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,jose gallegos,https://www.sherdog.com/fighter/Jose-Gallegos-337683,win,phil ramer,https://www.sherdog.com/fighter/Phil-Ramer-13491,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,jesus hernandez,https://www.sherdog.com/fighter/Jesus-Hernandez-383365,win,auhston elleby,https://www.sherdog.com/fighter/Auhston-Elleby-318985,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,jack willoughby,https://www.sherdog.com/fighter/Jack-Willoughby-325673,win,oscar perez,https://www.sherdog.com/fighter/Oscar-Perez-400345,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,filipe valentim,https://www.sherdog.com/fighter/Filipe-Valentim-317185,win,kalik battle,https://www.sherdog.com/fighter/Kalik-Battle-381501,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,li wilson,https://www.sherdog.com/fighter/Li-Wilson-400343,win,ulysses hernandez,https://www.sherdog.com/fighter/Ulysses-Hernandez-400344,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,lucas rosa,https://www.sherdog.com/fighter/Lucas-Rosa-384920,win,justin jarrett,https://www.sherdog.com/fighter/Justin-Jarrett-303031,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,brian batey,https://www.sherdog.com/fighter/Brian-Batey-383356,win,wilfried aby,https://www.sherdog.com/fighter/Wilfried-Aby-397410,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,mokhammadail saidov,https://www.sherdog.com/fighter/Mokhammadail-Saidov-381831,win,von parker,https://www.sherdog.com/fighter/Von-Parker-400342,None,None,None,None
01/22/2022,rize fc - sudden death,-Fort Lauderdale; Florida; United States-,jeff mcpherson,https://www.sherdog.com/fighter/Jeff-McPherson-387018,win,kevin wilkerson,https://www.sherdog.com/fighter/Kevin-Wilkerson-316077,None,None,None,None
01/22/2022,rcs promotions - fowler vs. shahgholi,-Michael's Function Hall; Haverhill; Massachusetts; United States-,None,https://www.sherdog.com/fighter/Jeff-McPherson-387018,None,None,https://www.sherdog.com/fighter/Kevin-Wilkerson-316077,None,None,None,None
01/22/2022,fwp - fighting words 3,-The Rail Club Live; Fort Worth; Texas; United States-,odell pantin,https://www.sherdog.com/fighter/Jeff-McPherson-387018,W,caleb hall-abbott,https://www.sherdog.com/fighter/Kevin-Wilkerson-316077,L,decision (split),3,180
01/22/2022,fwp - fighting words 3,-The Rail Club Live; Fort Worth; Texas; United States-,ontario landers,https://www.sherdog.com/fighter/Ontario-Landers-376035,win,james clayton burns,https://www.sherdog.com/fighter/James-Clayton-Burns-166003,None,None,None,None
01/22/2022,mmf 1 - burgos vs. gamarra,-Complejo Deportivo Municipal; Misiones; Argentina-,roberto gamarra,https://www.sherdog.com/fighter/Ontario-Landers-376035,W,rodrigo  burgos,https://www.sherdog.com/fighter/James-Clayton-Burns-166003,L,tko (punches),1,0
